Day,Month,Year,HRUID,GIS_ID,HRU,Area(km2),lateral_flow(m3),surface_runoff(m3),ET(m3)
31,1,1998,3,3,hru03           ,968.,.154E+06,.868E+07,.129E+09
31,1,1998,4,4,hru04           ,905.,.372E+05,.179E+08,.155E+09
31,1,1998,5,5,hru05           ,.209E+04,.162E+07,.334E+07,.166E+09
31,1,1998,6,6,hru06           ,536.,.751E+06,16.6,.486E+08
31,1,1998,7,7,hru07           ,619.,.235E+05,.137E+08,.998E+08
31,1,1998,8,8,hru08           ,615.,.534E+06,.981E+06,.487E+08
31,1,1998,9,9,hru09           ,.143E+04,.100E+07,.292E+07,.120E+09
31,1,1998,10,10,hru10           ,3.58,.260E+04,.132E+05,.302E+06
31,1,1998,11,11,hru11           ,9.78,207.,.295E+05,.825E+06
31,1,1998,12,12,hru12           ,2.12,129.,.100E+05,.179E+06
31,1,1998,13,13,hru13           ,.394E+04,.286E+07,121.,.360E+09
28,2,1998,1,1,hru01           ,5.40,.356E+04,.685E+05,.849E+06
28,2,1998,2,2,hru02           ,3.43,.605E+04,.872E+05,.580E+06
28,2,1998,3,3,hru03           ,968.,.179E+07,.202E+08,.169E+09
28,2,1998,4,4,hru04           ,905.,.221E+06,.125E+08,.147E+09
28,2,1998,5,5,hru05           ,.209E+04,.391E+08,.372E+08,.152E+09
28,2,1998,6,6,hru06           ,536.,.109E+08,.277E+07,.435E+08
28,2,1998,7,7,hru07           ,619.,.145E+06,.883E+07,.915E+08
28,2,1998,8,8,hru08           ,615.,.127E+08,.109E+08,.447E+08
28,2,1998,9,9,hru09           ,.143E+04,.262E+08,.262E+08,.108E+09
28,2,1998,10,10,hru10           ,3.58,.983E+04,.410E+05,.515E+06
28,2,1998,11,11,hru11           ,9.78,.101E+04,.877E+05,.147E+07
28,2,1998,12,12,hru12           ,2.12,.132E+04,.328E+05,.298E+06
28,2,1998,13,13,hru13           ,.394E+04,.440E+08,.591E+07,.580E+09
31,3,1998,1,1,hru01           ,5.40,297.,.147E+04,.552E+06
31,3,1998,2,2,hru02           ,3.43,1.38,24.1,.424E+06
31,3,1998,3,3,hru03           ,968.,630.,.132E+05,.113E+09
31,3,1998,4,4,hru04           ,905.,9.32,.160E+06,.909E+08
31,3,1998,5,5,hru05           ,.209E+04,.273E+08,63.7,.168E+09
31,3,1998,6,6,hru06           ,536.,.617E+05,16.6,.479E+08
31,3,1998,7,7,hru07           ,619.,.142E+05,.110E+06,.719E+08
31,3,1998,8,8,hru08           ,615.,.866E+07,18.7,.492E+08
31,3,1998,9,9,hru09           ,.143E+04,.128E+08,43.3,.118E+09
31,3,1998,10,10,hru10           ,3.58,.551,.111,.245E+06
31,3,1998,11,11,hru11           ,9.78,.290E-01,.292,.670E+06
31,3,1998,12,12,hru12           ,2.12,.324,.652E-01,.145E+06
31,3,1998,13,13,hru13           ,.394E+04,.683E+06,121.,.314E+09
30,4,1998,1,1,hru01           ,5.40,1.92,.162,.650E+05
30,4,1998,2,2,hru02           ,3.43,.00,.103,.419E+05
30,4,1998,3,3,hru03           ,968.,.00,29.0,.116E+08
30,4,1998,4,4,hru04           ,905.,.00,27.1,.554E+07
30,4,1998,5,5,hru05           ,.209E+04,.183E+08,61.6,.147E+09
30,4,1998,6,6,hru06           ,536.,.00,16.0,.404E+08
30,4,1998,7,7,hru07           ,619.,106.,18.6,.786E+07
30,4,1998,8,8,hru08           ,615.,.561E+07,18.1,.431E+08
30,4,1998,9,9,hru09           ,.143E+04,.545E+07,41.9,.997E+08
30,4,1998,10,10,hru10           ,3.58,.00,.107,.279E+05
30,4,1998,11,11,hru11           ,9.78,.00,.283,.761E+05
30,4,1998,12,12,hru12           ,2.12,.00,.631E-01,.165E+05
30,4,1998,13,13,hru13           ,.394E+04,.353E+04,117.,.437E+08
31,5,1998,1,1,hru01           ,5.40,.00,.167,.456E+05
31,5,1998,2,2,hru02           ,3.43,.00,.106,.857E+04
31,5,1998,3,3,hru03           ,968.,.00,30.0,.725E+07
31,5,1998,4,4,hru04           ,905.,.00,28.0,.517E+07
31,5,1998,5,5,hru05           ,.209E+04,.349E+06,63.7,.136E+09
31,5,1998,6,6,hru06           ,536.,.00,16.6,.723E+07
31,5,1998,7,7,hru07           ,619.,.00,19.2,.00
31,5,1998,8,8,hru08           ,615.,.644E+05,18.7,.399E+08
31,5,1998,9,9,hru09           ,.143E+04,.641E+04,43.3,.946E+08
31,5,1998,10,10,hru10           ,3.58,.00,.111,.140E+05
31,5,1998,11,11,hru11           ,9.78,.00,.292,.383E+05
31,5,1998,12,12,hru12           ,2.12,.00,.652E-01,.829E+04
31,5,1998,13,13,hru13           ,.394E+04,.00,121.,.547E+07
30,6,1998,1,1,hru01           ,5.40,.00,.162,.464
30,6,1998,2,2,hru02           ,3.43,.00,.103,.295
30,6,1998,3,3,hru03           ,968.,.00,29.0,.00
30,6,1998,4,4,hru04           ,905.,.00,27.1,.00
30,6,1998,5,5,hru05           ,.209E+04,2.15,61.6,.800E+08
30,6,1998,6,6,hru06           ,536.,.00,16.0,48.9
30,6,1998,7,7,hru07           ,619.,.00,18.6,.00
30,6,1998,8,8,hru08           ,615.,.00,18.1,.220E+08
30,6,1998,9,9,hru09           ,.143E+04,.00,41.9,.250E+08
30,6,1998,10,10,hru10           ,3.58,.00,.107,.307
30,6,1998,11,11,hru11           ,9.78,.00,.283,.839
30,6,1998,12,12,hru12           ,2.12,.00,.631E-01,.182
30,6,1998,13,13,hru13           ,.394E+04,.00,117.,359.
31,7,1998,1,1,hru01           ,5.40,.00,.167,.149E+05
31,7,1998,2,2,hru02           ,3.43,.00,.106,.884E-01
31,7,1998,3,3,hru03           ,968.,.00,30.0,.00
31,7,1998,4,4,hru04           ,905.,.00,28.0,.00
31,7,1998,5,5,hru05           ,.209E+04,.00,63.7,197.
31,7,1998,6,6,hru06           ,536.,.00,16.6,50.5
31,7,1998,7,7,hru07           ,619.,.00,19.2,.00
31,7,1998,8,8,hru08           ,615.,.00,18.7,57.9
31,7,1998,9,9,hru09           ,.143E+04,.00,43.3,135.
31,7,1998,10,10,hru10           ,3.58,.00,.111,.317
31,7,1998,11,11,hru11           ,9.78,.00,.292,.867
31,7,1998,12,12,hru12           ,2.12,.00,.652E-01,.188
31,7,1998,13,13,hru13           ,.394E+04,.00,121.,371.
31,8,1998,1,1,hru01           ,5.40,.00,.167,.141E+05
31,8,1998,2,2,hru02           ,3.43,.00,.106,.00
31,8,1998,3,3,hru03           ,968.,.00,30.0,.00
31,8,1998,4,4,hru04           ,905.,.00,28.0,.00
31,8,1998,5,5,hru05           ,.209E+04,.00,63.7,197.
31,8,1998,6,6,hru06           ,536.,.00,16.6,50.4
31,8,1998,7,7,hru07           ,619.,.00,19.2,.00
31,8,1998,8,8,hru08           ,615.,.00,18.7,57.8
31,8,1998,9,9,hru09           ,.143E+04,.00,43.3,134.
31,8,1998,10,10,hru10           ,3.58,.00,.111,.317
31,8,1998,11,11,hru11           ,9.78,.00,.292,.867
31,8,1998,12,12,hru12           ,2.12,.00,.652E-01,.188
31,8,1998,13,13,hru13           ,.394E+04,.00,121.,371.
30,9,1998,1,1,hru01           ,5.40,.00,.162,.296E+05
30,9,1998,2,2,hru02           ,3.43,.00,.103,.203E+05
30,9,1998,3,3,hru03           ,968.,.00,29.0,.615E+07
30,9,1998,4,4,hru04           ,905.,.00,27.1,.554E+07
30,9,1998,5,5,hru05           ,.209E+04,.00,61.6,.124E+08
30,9,1998,6,6,hru06           ,536.,.00,16.0,48.6
30,9,1998,7,7,hru07           ,619.,.00,18.6,.386E+07
30,9,1998,8,8,hru08           ,615.,.00,18.1,.364E+07
30,9,1998,9,9,hru09           ,.143E+04,.00,41.9,.111E+08
30,9,1998,10,10,hru10           ,3.58,.00,.107,.133
30,9,1998,11,11,hru11           ,9.78,.00,.283,.364
30,9,1998,12,12,hru12           ,2.12,.00,.631E-01,.788E-01
30,9,1998,13,13,hru13           ,.394E+04,.00,117.,359.
31,10,1998,1,1,hru01           ,5.40,.00,.534E+04,.172E+06
31,10,1998,2,2,hru02           ,3.43,.00,.106,.135E+06
31,10,1998,3,3,hru03           ,968.,.00,.209E+07,.350E+08
31,10,1998,4,4,hru04           ,905.,.00,28.0,.309E+08
31,10,1998,5,5,hru05           ,.209E+04,.00,63.7,.826E+08
31,10,1998,6,6,hru06           ,536.,.00,16.6,.181E+08
31,10,1998,7,7,hru07           ,619.,.00,.299E+06,.179E+08
31,10,1998,8,8,hru08           ,615.,.00,18.7,.242E+08
31,10,1998,9,9,hru09           ,.143E+04,.00,43.3,.404E+08
31,10,1998,10,10,hru10           ,3.58,.00,.111,.105E+06
31,10,1998,11,11,hru11           ,9.78,.00,.292,.288E+06
31,10,1998,12,12,hru12           ,2.12,.00,.652E-01,.623E+05
31,10,1998,13,13,hru13           ,.394E+04,.00,121.,.123E+09
30,11,1998,1,1,hru01           ,5.40,.00,.244E+04,.352E+06
30,11,1998,2,2,hru02           ,3.43,51.8,.279E+04,.243E+06
30,11,1998,3,3,hru03           ,968.,.292E+05,29.0,.751E+08
30,11,1998,4,4,hru04           ,905.,.966E+04,.232E+06,.646E+08
30,11,1998,5,5,hru05           ,.209E+04,.381E+06,61.6,.772E+08
30,11,1998,6,6,hru06           ,536.,.459E+06,16.0,.252E+08
30,11,1998,7,7,hru07           ,619.,.00,18.6,.502E+08
30,11,1998,8,8,hru08           ,615.,.125E+06,18.1,.226E+08
30,11,1998,9,9,hru09           ,.143E+04,.524E+06,41.9,.648E+08
30,11,1998,10,10,hru10           ,3.58,517.,606.,.290E+06
30,11,1998,11,11,hru11           ,9.78,.00,.153E+04,.792E+06
30,11,1998,12,12,hru12           ,2.12,55.7,400.,.172E+06
30,11,1998,13,13,hru13           ,.394E+04,.296E+07,117.,.349E+09
31,12,1998,1,1,hru01           ,5.40,.171E+04,302.,.937E+06
31,12,1998,2,2,hru02           ,3.43,.129E+04,449.,.639E+06
31,12,1998,3,3,hru03           ,968.,.212E+06,.110E+06,.173E+09
31,12,1998,4,4,hru04           ,905.,.187E+06,.927E+04,.166E+09
31,12,1998,5,5,hru05           ,.209E+04,.815E+07,.237E+07,.172E+09
31,12,1998,6,6,hru06           ,536.,.562E+07,.162E+06,.462E+08
31,12,1998,7,7,hru07           ,619.,.837E+05,.138E+06,.114E+09
31,12,1998,8,8,hru08           ,615.,.268E+07,.680E+06,.503E+08
31,12,1998,9,9,hru09           ,.143E+04,.682E+07,.331E+07,.122E+09
31,12,1998,10,10,hru10           ,3.58,.375E+04,.457E+04,.665E+06
31,12,1998,11,11,hru11           ,9.78,260.,.110E+05,.180E+07
31,12,1998,12,12,hru12           ,2.12,217.,.332E+04,.391E+06
31,12,1998,13,13,hru13           ,.394E+04,.346E+07,121.,.741E+09
31,1,1999,1,1,hru01           ,5.40,.404E+05,.234E+06,.956E+06
31,1,1999,2,2,hru02           ,3.43,.167E+05,.124E+06,.650E+06
31,1,1999,3,3,hru03           ,968.,.648E+07,.247E+08,.174E+09
31,1,1999,4,4,hru04           ,905.,.832E+06,.964E+07,.168E+09
31,1,1999,5,5,hru05           ,.209E+04,.646E+08,.243E+09,.156E+09
31,1,1999,6,6,hru06           ,536.,.477E+08,.273E+08,.430E+08
31,1,1999,7,7,hru07           ,619.,.369E+06,.464E+07,.115E+09
31,1,1999,8,8,hru08           ,615.,.210E+08,.700E+08,.457E+08
31,1,1999,9,9,hru09           ,.143E+04,.437E+08,.175E+09,.116E+09
31,1,1999,10,10,hru10           ,3.58,.317E+05,.586E+05,.669E+06
31,1,1999,11,11,hru11           ,9.78,.143E+04,.109E+06,.183E+07
31,1,1999,12,12,hru12           ,2.12,.356E+04,.582E+05,.394E+06
31,1,1999,13,13,hru13           ,.394E+04,.704E+08,.213E+07,.745E+09
28,2,1999,1,1,hru01           ,5.40,.814E+05,.205E+06,.823E+06
28,2,1999,2,2,hru02           ,3.43,.361E+05,.115E+06,.562E+06
28,2,1999,3,3,hru03           ,968.,.117E+08,.321E+08,.148E+09
28,2,1999,4,4,hru04           ,905.,.303E+07,.268E+08,.144E+09
28,2,1999,5,5,hru05           ,.209E+04,.698E+08,.240E+09,.135E+09
28,2,1999,6,6,hru06           ,536.,.474E+08,.157E+08,.370E+08
28,2,1999,7,7,hru07           ,619.,.248E+07,.301E+08,.985E+08
28,2,1999,8,8,hru08           ,615.,.226E+08,.689E+08,.394E+08
28,2,1999,9,9,hru09           ,.143E+04,.463E+08,.148E+09,.100E+09
28,2,1999,10,10,hru10           ,3.58,.202E+05,.357E+04,.578E+06
28,2,1999,11,11,hru11           ,9.78,.155E+04,.439E+04,.158E+07
28,2,1999,12,12,hru12           ,2.12,.313E+04,.101E+05,.340E+06
28,2,1999,13,13,hru13           ,.394E+04,.471E+08,110.,.638E+09
31,3,1999,1,1,hru01           ,5.40,.265E+05,.142E+06,.917E+06
31,3,1999,2,2,hru02           ,3.43,.751E+04,.269E+05,.614E+06
31,3,1999,3,3,hru03           ,968.,.442E+07,.930E+07,.163E+09
31,3,1999,4,4,hru04           ,905.,.494E+06,.383E+06,.160E+09
31,3,1999,5,5,hru05           ,.209E+04,.565E+08,.461E+08,.148E+09
31,3,1999,6,6,hru06           ,536.,.287E+08,.249E+07,.399E+08
31,3,1999,7,7,hru07           ,619.,.460E+06,.315E+07,.110E+09
31,3,1999,8,8,hru08           ,615.,.182E+08,.126E+08,.433E+08
31,3,1999,9,9,hru09           ,.143E+04,.377E+08,.424E+07,.109E+09
31,3,1999,10,10,hru10           ,3.58,37.6,.111,.378E+06
31,3,1999,11,11,hru11           ,9.78,4.00,.292,.128E+07
31,3,1999,12,12,hru12           ,2.12,68.7,.652E-01,.216E+06
31,3,1999,13,13,hru13           ,.394E+04,.135E+06,121.,.311E+09
30,4,1999,1,1,hru01           ,5.40,13.8,.162,.318E+06
30,4,1999,2,2,hru02           ,3.43,3.98,.103,.230E+06
30,4,1999,3,3,hru03           ,968.,.784E+04,29.0,.920E+08
30,4,1999,4,4,hru04           ,905.,11.6,27.1,.714E+08
30,4,1999,5,5,hru05           ,.209E+04,.356E+08,61.6,.128E+09
30,4,1999,6,6,hru06           ,536.,.185E+07,16.0,.343E+08
30,4,1999,7,7,hru07           ,619.,33.8,18.6,.541E+08
30,4,1999,8,8,hru08           ,615.,.112E+08,18.1,.376E+08
30,4,1999,9,9,hru09           ,.143E+04,.207E+08,41.9,.931E+08
30,4,1999,10,10,hru10           ,3.58,.00,.107,.673E+05
30,4,1999,11,11,hru11           ,9.78,.00,.283,.184E+06
30,4,1999,12,12,hru12           ,2.12,.00,.631E-01,.399E+05
30,4,1999,13,13,hru13           ,.394E+04,.00,117.,.809E+08
31,5,1999,1,1,hru01           ,5.40,.00,.167,.235E+05
31,5,1999,2,2,hru02           ,3.43,.00,.106,.305
31,5,1999,3,3,hru03           ,968.,.00,30.0,.00
31,5,1999,4,4,hru04           ,905.,.00,28.0,.00
31,5,1999,5,5,hru05           ,.209E+04,.969E+07,63.7,.115E+09
31,5,1999,6,6,hru06           ,536.,81.5,16.6,.306E+08
31,5,1999,7,7,hru07           ,619.,.00,19.2,.00
31,5,1999,8,8,hru08           ,615.,.278E+07,18.7,.339E+08
31,5,1999,9,9,hru09           ,.143E+04,.382E+07,43.3,.831E+08
31,5,1999,10,10,hru10           ,3.58,.00,.111,.317
31,5,1999,11,11,hru11           ,9.78,.00,.292,.867
31,5,1999,12,12,hru12           ,2.12,.00,.652E-01,.188
31,5,1999,13,13,hru13           ,.394E+04,.00,121.,371.
30,6,1999,1,1,hru01           ,5.40,.00,.162,.711E+04
30,6,1999,2,2,hru02           ,3.43,.00,.103,.295
30,6,1999,3,3,hru03           ,968.,.00,29.0,.00
30,6,1999,4,4,hru04           ,905.,.00,27.1,.00
30,6,1999,5,5,hru05           ,.209E+04,.119E+05,61.6,.995E+08
30,6,1999,6,6,hru06           ,536.,.00,16.0,.806E+07
30,6,1999,7,7,hru07           ,619.,.00,18.6,.00
30,6,1999,8,8,hru08           ,615.,.228E+04,18.1,.292E+08
30,6,1999,9,9,hru09           ,.143E+04,.105E+04,41.9,.721E+08
30,6,1999,10,10,hru10           ,3.58,.00,.107,.307
30,6,1999,11,11,hru11           ,9.78,.00,.283,.839
30,6,1999,12,12,hru12           ,2.12,.00,.631E-01,.182
30,6,1999,13,13,hru13           ,.394E+04,.00,117.,359.
31,7,1999,1,1,hru01           ,5.40,.00,.167,.306E+05
31,7,1999,2,2,hru02           ,3.43,.00,.106,.305
31,7,1999,3,3,hru03           ,968.,.00,30.0,.00
31,7,1999,4,4,hru04           ,905.,.00,28.0,.00
31,7,1999,5,5,hru05           ,.209E+04,.00,63.7,.736E+08
31,7,1999,6,6,hru06           ,536.,.00,16.6,50.5
31,7,1999,7,7,hru07           ,619.,.00,19.2,.00
31,7,1999,8,8,hru08           ,615.,.00,18.7,.199E+08
31,7,1999,9,9,hru09           ,.143E+04,.00,43.3,.424E+08
31,7,1999,10,10,hru10           ,3.58,.00,.111,.317
31,7,1999,11,11,hru11           ,9.78,.00,.292,.867
31,7,1999,12,12,hru12           ,2.12,.00,.652E-01,.188
31,7,1999,13,13,hru13           ,.394E+04,.00,121.,371.
31,8,1999,1,1,hru01           ,5.40,.00,.167,.479
31,8,1999,2,2,hru02           ,3.43,.00,.106,.193E+05
31,8,1999,3,3,hru03           ,968.,.00,30.0,.00
31,8,1999,4,4,hru04           ,905.,.00,28.0,.00
31,8,1999,5,5,hru05           ,.209E+04,.00,63.7,.118E+08
31,8,1999,6,6,hru06           ,536.,.00,16.6,50.5
31,8,1999,7,7,hru07           ,619.,.00,19.2,.325E+07
31,8,1999,8,8,hru08           ,615.,.00,18.7,.345E+07
31,8,1999,9,9,hru09           ,.143E+04,.00,43.3,.733E+07
31,8,1999,10,10,hru10           ,3.58,.00,.111,.317
31,8,1999,11,11,hru11           ,9.78,.00,.292,.867
31,8,1999,12,12,hru12           ,2.12,.00,.652E-01,.188
31,8,1999,13,13,hru13           ,.394E+04,.00,121.,371.
30,9,1999,1,1,hru01           ,5.40,.00,.162,.214E+05
30,9,1999,2,2,hru02           ,3.43,.00,.103,.181E+05
30,9,1999,3,3,hru03           ,968.,.00,29.0,.349E+07
30,9,1999,4,4,hru04           ,905.,.00,27.1,.623E+07
30,9,1999,5,5,hru05           ,.209E+04,.00,61.6,.912E+07
30,9,1999,6,6,hru06           ,536.,.00,16.0,48.2
30,9,1999,7,7,hru07           ,619.,.00,18.6,.223E+07
30,9,1999,8,8,hru08           ,615.,.00,18.1,.268E+07
30,9,1999,9,9,hru09           ,.143E+04,.00,41.9,.460E+07
30,9,1999,10,10,hru10           ,3.58,.00,.107,.159E+05
30,9,1999,11,11,hru11           ,9.78,.00,.283,.435E+05
30,9,1999,12,12,hru12           ,2.12,.00,.631E-01,.943E+04
30,9,1999,13,13,hru13           ,.394E+04,.00,117.,357.
31,10,1999,1,1,hru01           ,5.40,.00,.167,.214E+06
31,10,1999,2,2,hru02           ,3.43,.00,.106,.126E+06
31,10,1999,3,3,hru03           ,968.,.00,30.0,.394E+08
31,10,1999,4,4,hru04           ,905.,.00,28.0,.320E+08
31,10,1999,5,5,hru05           ,.209E+04,.00,63.7,.548E+08
31,10,1999,6,6,hru06           ,536.,.00,16.6,.116E+08
31,10,1999,7,7,hru07           ,619.,.00,19.2,.274E+08
31,10,1999,8,8,hru08           ,615.,.00,18.7,.161E+08
31,10,1999,9,9,hru09           ,.143E+04,.00,43.3,.376E+08
31,10,1999,10,10,hru10           ,3.58,.00,.111,.118E+06
31,10,1999,11,11,hru11           ,9.78,.00,.292,.321E+06
31,10,1999,12,12,hru12           ,2.12,.00,.652E-01,.696E+05
31,10,1999,13,13,hru13           ,.394E+04,.00,121.,.130E+09
30,11,1999,1,1,hru01           ,5.40,.00,.177E+04,.517E+06
30,11,1999,2,2,hru02           ,3.43,.00,.103,.352E+06
30,11,1999,3,3,hru03           ,968.,.00,29.0,.862E+08
30,11,1999,4,4,hru04           ,905.,.00,27.1,.764E+08
30,11,1999,5,5,hru05           ,.209E+04,.364E+06,61.6,.147E+09
30,11,1999,6,6,hru06           ,536.,.169E+06,16.0,.325E+08
30,11,1999,7,7,hru07           ,619.,.651E+04,.788E+05,.654E+08
30,11,1999,8,8,hru08           ,615.,.120E+06,18.1,.431E+08
30,11,1999,9,9,hru09           ,.143E+04,.00,41.9,.101E+09
30,11,1999,10,10,hru10           ,3.58,43.8,.107,.381E+06
30,11,1999,11,11,hru11           ,9.78,.00,.283,.103E+07
30,11,1999,12,12,hru12           ,2.12,50.0,.631E-01,.227E+06
30,11,1999,13,13,hru13           ,.394E+04,.101E+07,117.,.439E+09
31,12,1999,1,1,hru01           ,5.40,26.6,.870E+04,.442E+06
31,12,1999,2,2,hru02           ,3.43,146.,620.,.340E+06
31,12,1999,3,3,hru03           ,968.,.884E+05,.220E+06,.116E+09
31,12,1999,4,4,hru04           ,905.,.325E+05,.209E+07,.102E+09
31,12,1999,5,5,hru05           ,.209E+04,.931E+06,63.7,.192E+09
31,12,1999,6,6,hru06           ,536.,.104E+07,16.6,.488E+08
31,12,1999,7,7,hru07           ,619.,.227E+05,.349E+06,.852E+08
31,12,1999,8,8,hru08           ,615.,.306E+06,18.7,.562E+08
31,12,1999,9,9,hru09           ,.143E+04,.669E+06,43.3,.125E+09
31,12,1999,10,10,hru10           ,3.58,6.12,.111,.275E+06
31,12,1999,11,11,hru11           ,9.78,.00,.292,.759E+06
31,12,1999,12,12,hru12           ,2.12,6.75,.652E-01,.162E+06
31,12,1999,13,13,hru13           ,.394E+04,.471E+06,121.,.320E+09
